-1400266.464000
-2769507.710000
-2722801.434920
-3786190.962220
-11055130.112860
-9084416.903160
-7302003.744620
-17496162.559240
-36903729.101000
-21723043.382920
-63363195.634460
-23938894.088740
-44467516.947433
-85487921.748220
-142321147.509172
-296709078.467300
-220091425.290147
-110515044.102702
-295106370.522054
-374897931.285760
-207084939.628460
-380429782.915156
-21815703.090791
-136938219.690408
-3692828.351185
-58694911.915908
-3987521.164218
-89407750.347565
-184638071.037635
-7138723.801956
-15775021.610863
-14332876.047071
-21085631.347879
-11687024.855707
-12186294.012846
-21410051.930165
-12863130.569422
-17931107.106554
-16185564.434684
-31029870.007743
-13109974.706122
-19363565.562634
-20954045.478878
-13591640.191915
-12713620.363639
-15839836.354688
-19390941.515714
-21425316.260807
-593838923.987120
-3695031.269336
-2510841.496275
-2067723.543731
-1820617.932102
-1757060.516679
-1310609.712750
-1024625.832857
-896539.600848
-710583.894564
-643940.732605
-579820.673624
-517726.183989
-432792.611967
-393887.744904
-352357.394017
-339746.845707
-321890.937385
-309609.926868
-267737.127181
-239713.803168
-236871.359606
-224319.848267
-222890.054133
-212082.438721
-188101.944749
-188752.874989
-173345.874411
-170176.231973
-152818.883610
-148494.537604
-133156.814982
-131407.811545
-133198.400175
-110647.750733
-113302.474522
-102440.744718
-105101.417600
-91579.433834
-83634.506598
-82579.879735
-75211.814453
-76924.687168
-67627.877519
-64332.221769
-59647.411264
-63098.020277
-63319.500068
-55403.355974
-49886.221022
-49275.785415
-49471.339234
-47446.897055
-46340.539487
-40888.849739
-36619.519646
-37296.762097
-35705.799884
-32328.607560
-30064.090314
-27266.751530
-26049.948555
-21432.271407
-21081.915549
-20370.956873
-19401.401559
-17350.667624
-16980.357699
-17494.904464
-16167.688769
-13091.549779
-13589.398216
-10990.642967
-11222.685104
-10632.368270
-10440.622361
-9859.438853
-8447.499987
-8321.678907
-6469.989599
-7115.459113
-7086.816878
-6491.480431
-5852.610925
-4482.017752
-3815.506960
-3615.993471
-3155.174804
-3183.484388
-2888.312306
-2400.048042
-1957.579988
-2051.403708
-1626.131970
-1290.183252
-1144.303106
-1018.096048
-913.450250
-710.525776
-556.191245
-485.912160
-434.827854
-463.538948
-290.241143
-266.649839
-535.734671
-307.092546
-236.110188
-226.352076
-245.207225
-129.786130
-132.698431
-172.976110
-116.332511
-81.142720
-75.112374
-87.807713
-57.486439
-112.044731
-55.149922
-71.835064
-71.961517
-31.336999
-97.161983
-36.151370
-30.450813
-28.955163
-35.660634
-28.325633
-27.687886
-19.603438
-10.720904
-26.658974
-18.033981
-18.033981
0.000000

